,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
180313,1,0.24656019954379116,48,0,0.2378233220779189,3750.0,8,0,0,0,0.8321003741888512
180314,1,0.015046332259080364,43,0,0.20673486635488136,10000.0,9,0,1,0,0.02608894078748958
180315,1,0.04385123488893511,36,0,0.5593234893515271,3207.5951889622493,7,0,1,1,2.235926269295388
180316,0,0.027757011,51,0,0.243322519,22500.0,19,0,1,0,2.0
180317,1,0.7097634455795901,36,0,0.2048334580080602,4200.0,6,0,0,0,0.0
180318,0,0.01886101,80,0,45.0,0.31,8,0,0,0,0.7598634268323681
180319,0,0.9999999,34,0,0.215196201,4000.0,4,0,1,0,2.0
180320,0,0.107238519,63,0,2.31028738,2400.0,9,0,3,0,0.0
180321,1,0.014913671929730445,53,0,0.4853357048026325,3209.988973014321,11,0,0,0,2.988973014320788
180322,1,0.8909170266880589,56,1,0.5029307795044444,8330.09020404234,10,0,2,0,1.2725510105851456
180323,1,0.9183888038367135,47,3,0.266379460114376,8200.0,7,0,0,0,1.0
180324,0,0.059085538,40,0,376.0,0.09,4,0,0,0,0.7598634268323681
180325,0,0.016133886,43,0,2.153559051,3750.0,15,0,5,0,2.0
180326,0,0.04376811,53,0,0.225502333,10500.0,17,0,2,0,0.0
180327,1,0.948481097,59,3,0.306461692,8000.0,8,0,1,0,0.0
180328,0,0.317496707,30,0,195.0,0.0,1,0,0,0,0.0
180329,0,0.20352571,44,0,0.230226894,7800.0,12,0,1,0,0.0
180330,0,0.26746507,25,0,0.000727141,5500.0,1,0,0,0,0.0
180331,1,0.12126917270142837,34,0,0.861884610971994,4833.0,11,0,1,0,0.9228297401460388
180332,0,0.315894732,41,0,0.209844892,7800.0,10,0,2,0,4.0
180333,0,0.116441779,83,0,6.0,1318.53,3,0,0,0,0.0
180334,1,0.6838948846343009,35,0,0.7707828770349158,7641.892739201002,14,0,2,0,2.2975797336671864
180335,0,0.022761471,76,0,37.0,134.04,7,0,0,0,0.0
180336,0,0.066233995,52,0,2308.0,0.0,7,0,1,0,0.0
180337,1,0.868687029771193,53,0,0.22782430894141917,13000.0,6,0,0,0,1.0
180338,0,0.151492425,59,0,0.200518135,7719.0,3,0,2,0,0.0
180339,0,0.052262653,58,0,15.0,1711.42,3,0,0,1,1.0
180340,0,0.096070828,64,0,1766.0,1.0,9,0,2,0,0.0
180341,1,0.5151254361334456,42,1,0.813642392592901,1248.2884780046054,13,0,0,0,2.855760997697283
180342,1,0.8448258058356144,41,1,0.09341952016148587,25000.0,14,0,1,0,0.0
180343,0,0.0,64,0,1674.0,0.07,4,0,1,0,0.0
180344,1,0.9999999,54,0,0.778863516,9414.0,11,0,4,1,0.0
180345,1,0.7738699281297573,38,3,0.45727508623976865,6100.0,12,0,0,0,1.9780518860818108
180346,1,0.9995802517607794,49,0,0.12431893463825888,4600.0,1,1,0,0,0.041970011415475406
180347,1,0.2899455250607516,27,1,0.08605601418693762,5000.0,9,0,0,0,0.0
180348,0,0.079757114,72,0,619.0,0.06,3,0,0,0,2.0
180349,0,0.9999999,39,0,0.367963204,10000.0,7,0,2,0,2.0
180350,0,0.01555358,56,0,712.0,0.74,5,0,1,0,0.0
180351,1,0.7375304035897152,32,0,0.0900130683404612,3830.747974340687,5,0,0,0,0.4986495604579815
180352,1,0.773704938,40,0,0.120652355,6008.0,5,2,0,0,2.0
180353,0,0.344904961,57,0,0.455856212,5062.0,10,0,1,0,1.0
180354,0,0.111202433,47,0,0.341433318,10534.0,6,0,1,0,3.0
180355,0,0.111446113,37,0,0.197982002,11000.0,9,0,1,0,2.0
180356,0,0.0,31,0,0.205965672,6000.0,9,0,2,0,2.0
180357,1,0.9895580252917624,36,0,929.0542778759847,0.48711150393854075,2,0,0,0,0.0
180358,1,0.44837202623188027,43,0,0.24715029578385464,12366.794319048715,8,0,0,0,0.20568095128444064
180359,0,0.109347591,65,0,2944.0,0.0,15,0,2,0,0.0
180360,1,0.97119071338502,38,2,0.6051645304759145,3473.8152655202516,5,0,1,0,2.722898280377361
180361,0,0.018792455,84,0,15.0,176.2,4,0,0,0,0.7598634268323681
180362,0,0.57416455,29,0,1133.0,0.09,10,0,0,1,2.0
180363,1,0.042494663126924265,40,0,1.189270298066707,5000.0,9,0,2,0,1.1303496317520314
180364,0,0.613741619,64,2,1.096361455,2500.0,12,0,1,0,0.0
180365,1,0.07585895690594932,39,0,0.13741787655237575,6500.0,4,0,0,0,0.0
180366,1,0.9635600726583858,27,0,0.24683189661323315,5505.683897630678,5,3,1,0,0.9548425186682883
180367,1,0.644145288,53,0,2163.0,0.22,7,0,1,0,0.7598634268323681
180368,1,0.8524082043236778,43,1,0.32454941871095766,9561.11535906807,6,1,1,0,2.444232046596542
180369,1,1.0156021012624172,35,0,0.2835474642136689,3100.0,3,0,0,1,1.321533305278761
180370,1,0.2446191320337487,46,0,2102.6224858978658,0.29010257408028495,8,0,1,0,0.0
180371,1,0.6979454112751287,49,2,1.6078621289663744,692.5509205541324,9,0,0,0,0.4269938887794139
180372,0,0.935294958,29,0,0.900208768,2394.0,8,0,1,0,1.0
180373,0,0.008290189,72,0,0.182932654,6280.0,4,0,0,0,1.0
180374,1,0.6491107510307348,48,0,0.6083208193842584,13761.5495641172,13,0,2,0,2.0
180375,1,0.4771847860091057,38,0,535.4590975633627,0.4839315852823051,6,0,0,0,0.0
180376,0,0.169358359,35,0,0.155236508,7800.0,6,0,1,0,0.0
180377,0,0.061670109,60,0,1687.0,0.1,7,0,1,0,0.7598634268323681
180378,0,0.156277917,34,0,0.19427663,3144.0,7,0,0,0,0.0
180379,0,0.050509034,54,0,0.22453938,4938.0,14,0,1,0,2.0
180380,1,1.1334722594067475,25,0,140.25475735406704,4.424714558755977,6,0,0,0,0.28314131538012
180381,0,0.018219691,75,0,0.310896368,3000.0,19,0,1,0,0.0
180382,0,0.0,54,2,0.185654008,5450.0,8,0,1,0,1.0
180383,1,0.6435497887427711,56,1,0.4254058137614043,6666.0,14,0,2,0,1.0
180384,0,1.001653734,65,1,0.474400965,5800.0,10,0,1,0,2.0
180385,0,0.011413757,84,0,0.266361257,4583.0,5,0,2,0,0.0
180386,1,0.7914002018377081,37,1,1697.2894212336703,0.29853093143701404,9,2,0,1,0.41193393401646855
180387,1,0.7837638331816164,30,1,0.212931875911759,3600.0,4,0,0,0,0.0
180388,0,0.0,44,0,0.0,1833.0,6,0,0,0,1.0
180389,0,0.840866486,59,0,0.229676787,4083.0,5,0,0,0,1.0
180390,1,0.8631797198516042,25,0,0.313211740342475,2600.0,7,0,0,0,0.0
180391,1,0.8700495840585187,56,2,0.6124854466817721,3643.154329437956,5,1,1,1,0.8590549063260169
180392,1,0.28038713598246084,52,0,1.2124102912535504,5500.0,9,0,3,0,0.0
180393,0,0.154542588,41,0,0.841061378,3730.0,14,0,2,0,1.0
180394,0,0.0164781,68,0,10.0,0.0,6,0,0,0,0.0
180395,0,0.070728618,48,0,0.220062395,4166.0,8,0,2,0,4.0
180396,0,0.319976298,29,0,0.08360337,1542.0,3,0,0,0,2.0
180397,1,0.5999440766162697,47,2,0.3447778601414548,9800.0,11,0,0,0,0.9241861364697785
180398,1,1.4329087172159998,52,1,0.1815448782936669,1300.0,2,1,0,0,1.0
180399,1,0.9999999,28,0,0.603132289,3000.0,6,1,0,0,2.0
180400,1,0.8719683764711997,32,0,0.2671370708403216,2851.5633979786403,8,0,0,0,0.0
180401,0,0.000714264,55,0,1925.0,0.04,5,0,1,0,0.0
180402,0,0.127294588,71,0,0.271513632,15954.0,22,0,3,0,0.0
180403,0,0.000998988,65,0,1.194690265,3502.0,13,0,2,0,0.0
180404,0,0.091514143,53,3,1647.0,0.25,4,1,1,2,0.0
180405,0,0.223969715,53,0,3870.0,0.0,12,0,1,0,0.0
180406,0,0.092276926,61,0,0.590670374,3236.0,3,0,1,0,0.0
180407,1,0.9228589569070319,34,1,0.5182760036556406,3168.2081605484545,4,0,0,0,2.3680267580757883
180408,0,0.067839508,72,3,0.021244689,4000.0,7,0,0,0,0.0
180409,0,0.067622407,57,0,0.118621793,17500.0,13,0,2,0,1.0
180410,1,0.727683075894747,27,0,0.22750830781034756,2223.310201315912,6,0,0,0,0.0
180411,1,0.24837453825098152,36,0,0.4733189988033993,10197.487606861205,16,0,2,0,1.0
180412,1,0.918331669464336,31,0,0.21549696334032567,3200.0,2,1,0,1,3.3699574585498593
180413,1,0.07941676116328479,68,1,17.786879540300323,8080.809257153472,11,0,0,1,0.3935379117426553
180414,0,0.214105869,62,0,5404.0,0.03,14,0,2,0,0.0
180415,1,0.51911978,52,0,0.660935626,2500.0,11,0,1,0,0.0
180416,0,0.005137053,79,0,0.001998668,1500.0,3,0,0,0,0.0
180417,0,0.015232826,49,0,0.294947331,5600.0,4,0,1,0,0.0
180418,0,0.0,59,0,1226.0,0.18,8,0,1,0,0.0
180419,1,0.28946282054944944,60,2,0.7813917046742598,4300.0,10,0,1,1,0.0
180420,1,0.9876893995983318,31,1,722.8202534221581,0.11002278764373936,3,0,0,1,0.0
180421,0,0.32123351,34,1,0.276672333,10000.0,5,0,1,0,2.0
180422,0,0.154383329,43,0,0.491441369,6250.0,13,0,2,0,0.0
180423,0,0.276348682,49,2,782.0,0.06,3,0,0,0,0.7598634268323681
180424,0,0.469451233,28,0,0.02907245,2166.0,1,0,0,0,0.0
180425,1,0.6019849583746972,63,0,0.8137535951611584,2500.0,8,0,0,0,0.17054996303825753
180426,1,0.08561052269660413,52,2,21730.685536998866,86.66607808498578,13,0,5,0,0.6560160173202166
180427,0,0.410508136,29,0,0.337997847,928.0,12,0,0,0,0.0
180428,0,0.02613733,62,2,98.0,0.14,9,0,0,0,0.0
180429,0,0.138322707,52,0,0.368763124,10000.0,10,0,2,0,3.0
180430,1,0.581441770421633,35,0,0.3931184265537312,6000.0,10,0,0,0,0.6608084152715539
180431,0,0.9999999,30,0,0.333528722,3411.0,3,0,1,0,0.0
180432,1,0.9999999,31,0,191.20758269402344,0.3218862595896482,1,0,0,0,0.0
180433,0,0.056074302,66,0,0.297929073,11250.0,19,0,3,0,0.0
180434,0,0.9999999,52,4,0.300970874,2780.0,2,1,0,0,0.0
180435,0,0.043223397,73,0,113.0,0.11,15,0,0,0,0.0
180436,0,0.953484219,59,0,0.343627389,7900.0,6,0,1,0,1.0
180437,1,0.09728336367580015,53,0,0.3252456082846815,4200.0,19,0,1,0,0.5477097876363985
180438,0,0.00492232,54,0,0.148564094,6232.0,7,0,1,0,1.0
180439,0,0.440716642,31,0,2.495306859,2769.0,42,0,2,0,3.0
180440,0,1.03789621,30,0,0.187165775,4300.0,3,0,0,0,2.0
180441,1,0.37179012205498174,43,1,0.19163830184433034,8500.0,12,0,0,0,1.3991621170315756
180442,0,0.107742457,72,0,0.021829695,6000.0,6,0,0,0,0.0
180443,0,0.003522327,37,6,0.696460708,6667.0,17,0,2,0,2.0
180444,0,0.0,28,0,0.0,2400.0,3,0,0,0,0.0
180445,0,0.085270473,65,0,9845.0,0.13,12,0,3,0,0.0
180446,0,0.0,36,0,0.027675277,1083.0,6,0,0,0,0.0
180447,0,0.658796001,46,0,0.438931298,1833.0,6,0,0,0,1.0
180448,1,0.14682715651649791,47,1,0.40471282705263206,5000.0,12,0,1,0,0.6265030594489596
180449,1,0.7767958135278,41,1,0.6990362876997769,4666.0,7,0,1,0,2.6982051587421267
180450,0,0.288706452,50,1,0.416054697,3948.0,6,1,1,1,1.0
180451,0,0.073421501,48,0,0.355829474,14683.0,9,0,2,0,0.0
180452,0,0.296279322,47,0,0.473878531,5416.0,6,0,2,0,3.0
180453,0,0.199655529,46,1,0.279602472,8250.0,10,0,1,0,4.0
180454,1,0.8803223176861152,33,0,0.19017893065839026,3000.0,5,0,0,0,0.0
180455,1,0.9089832828336613,72,0,0.19398610204253336,11500.0,9,0,1,2,0.12185993667370765
180456,1,0.9191266197156471,42,1,0.5942404043610168,3775.9846381208213,7,1,1,1,3.0
180457,0,0.0,64,0,0.20007775,15433.0,7,0,2,0,1.0
180458,0,0.31181921,52,0,0.295672431,11160.0,6,0,2,0,2.0
180459,0,0.530832729,29,0,0.219400162,3700.0,3,0,0,0,2.0
180460,1,0.9375297652837551,32,0,0.7281743990604326,3000.0,6,0,0,0,0.0
180461,0,0.089061566,41,0,0.386295452,8332.0,8,0,1,0,2.0
180462,1,0.9999999,33,0,397.45714701779355,1.4451350767260969,1,0,0,0,0.5536163631695791
180463,1,0.10395469803577698,65,0,0.24637424809630942,4035.6816767932437,8,0,0,0,0.0
180464,1,0.5770121409092375,25,0,0.022175718391692127,1300.7132782868002,4,0,0,0,0.42298780138954273
180465,1,0.9120332396126907,34,1,143.70190049552784,3.1396320052773556,3,0,0,0,0.38301658407869377
180466,0,0.0,27,0,1164.0,0.27,3,0,1,0,0.7598634268323681
180467,1,0.8714350539382407,51,1,0.19691006526658356,7246.381773360612,6,0,0,0,2.1709359836326905
180468,1,0.22646254374299674,42,0,0.38808913677238943,8721.895453668145,12,0,2,0,0.6550504075716566
180469,1,0.34826818573039203,50,0,0.7131768511515232,8583.0,9,0,2,0,3.2422777041096076
180470,1,0.20527516671702786,56,0,0.18520009799752116,5506.0420415071785,13,0,0,0,0.39579584928211475
180471,0,0.54160541,26,0,0.163156016,2800.0,3,0,0,0,0.0
180472,1,0.2593878605206513,61,0,0.4705731263938804,9500.0,12,0,2,0,0.3664764424210567
180473,0,0.013557599,55,0,0.232389032,6600.0,14,0,2,0,0.0
180474,0,0.352668019,52,1,0.302707558,7792.0,11,0,2,0,1.0
180475,0,0.759690929,39,0,760.0,0.09,5,0,0,0,0.0
180476,1,0.9035198529705721,45,2,0.26386371325336344,13500.0,6,0,1,0,1.220354851638674
180477,0,0.9999999,40,2,0.225386247,3300.0,1,0,0,1,2.0
180478,1,0.873595220216925,48,1,0.7716609942342747,4000.0,10,0,1,0,0.9811315021237059
180479,0,0.247658998,46,1,728.0,0.0,9,0,0,1,2.0
180480,1,0.08070710204125367,61,0,0.1435631618420069,7837.961585151556,12,0,1,0,2.688475545466784
180481,1,0.01301247988063117,51,1,0.42747121174639047,2700.0,10,3,2,0,0.0
180482,0,0.030658499,66,0,848.0,0.26,12,0,1,0,0.0
180483,0,0.004025338,47,0,0.339441899,2400.0,10,0,1,0,1.0
180484,1,0.2937764130032403,31,1,0.27865358765234344,1200.0,4,1,0,0,0.0
180485,0,0.105844684,45,4,0.377848317,8820.0,25,0,2,0,1.0
180486,1,1.0526839478373615,25,0,0.23196033507120062,2300.0,4,1,0,0,0.0
180487,1,0.9749589432985815,52,1,0.3331289619474642,4583.0,9,1,0,0,0.13779447157243951
180488,1,1.2271453514049275,42,1,0.23706745258701917,4500.0,4,2,0,0,1.0
180489,0,0.087978874,52,0,6360.0,0.01,10,0,3,0,0.0
180490,0,0.418485054,53,0,0.195338513,1801.0,7,0,0,0,1.0
180491,0,0.024974639,39,0,0.201886792,12189.0,7,0,2,0,2.0
180492,0,0.178334064,41,0,0.215078492,10000.0,18,0,1,0,0.0
180493,1,0.8375139975769706,45,2,0.3506462048247081,8700.0,14,0,1,1,0.0
180494,1,0.9999999,33,1,0.06027010403397973,2761.700993750325,0,4,0,0,2.540545902767369
180495,0,0.932241116,58,1,0.954215346,3166.0,10,0,1,0,0.0
180496,1,1.0516294945575047,32,1,0.833905296980916,4252.808561966658,12,0,1,0,1.312062440739758
180497,0,0.444969256,45,0,0.208930357,3000.0,3,0,0,0,1.0
180498,0,0.812596006,43,2,0.334195898,10433.0,7,0,2,0,2.0
180499,0,0.017032661,54,3,0.501498501,1000.0,14,0,0,0,2.0
180500,1,0.9387496054314833,35,1,0.5632565706932722,3000.0,7,1,0,2,0.7192968699115594
180501,0,0.940039973,49,1,365.0,0.3,2,0,0,0,0.0
180502,1,0.7127027675307342,54,2,0.21174510961055265,9100.0,15,1,0,0,0.0
180503,1,0.6852340986270089,27,1,0.07700415211760968,4500.0,5,0,0,0,1.4657085048977583
180504,1,0.8674384383446487,32,2,0.5299475701848563,6000.0,13,0,0,0,1.7077047196628605
180505,1,0.9999999,40,4,0.236705318,2500.0,6,0,0,1,2.0
180506,0,0.0,60,0,0.064886214,5316.0,4,0,0,0,0.0
180507,0,0.476021013,47,1,0.235823337,3667.0,4,0,1,0,0.0
180508,0,0.125679169,57,2,2402.0,0.05,14,0,1,0,0.0
180509,1,0.33485957122596016,44,0,0.2727331266250837,8300.0,6,0,1,0,1.8392513522901206
180510,0,0.02993339,56,0,0.14819259,6666.0,11,0,1,0,0.0
180511,1,0.7427425912393102,36,0,0.185645271795988,7533.1436500725795,4,0,2,0,2.6283599806455773
180512,1,0.271869307188739,50,0,0.3896887782070835,13000.0,16,3,1,0,1.3593322850639769
180513,1,0.550898204,44,0,0.075291622,6600.0,5,1,0,1,1.0
180514,1,0.8550093888458854,37,2,0.13905800279466218,2400.0,4,0,0,0,2.0
180515,1,1.0028030734598616,44,1,0.24610606333508764,3694.5439506984358,4,1,0,0,1.2731569433041237
180516,1,0.9999999,46,0,0.0,0.0,0,2,0,0,3.0
180517,1,0.9734421853114107,55,0,10.719411643716294,3130.246644274438,1,0,0,1,0.0
180518,1,0.9268622148855408,25,0,0.2947919677391588,3200.0,5,0,0,0,1.0407767857742452
180519,1,0.34625078005455845,34,1,0.26678939043823063,3702.1221711484727,6,2,0,0,0.0
180520,1,1.0166533504411686,61,1,0.6542597328451321,4800.0,5,1,1,0,1.7831877634555315
180521,0,0.027918526,61,0,0.430805032,13750.0,14,0,3,0,2.0
180522,1,0.579575300187715,27,0,0.6111465052309356,1068.7506578791956,5,0,0,0,0.42042464185474926
180523,1,0.0463152557662374,39,0,0.3836027305279397,11315.12905340103,11,0,4,0,4.269358010154395
180524,0,0.160589596,42,0,1303.5,1.0,8,0,2,0,2.0
180525,0,0.527813658,57,0,0.60235321,8753.0,23,0,2,0,1.0
180526,0,0.326595989,61,0,0.398023994,4250.0,9,0,0,0,0.0
180527,1,0.34984090814012064,54,1,0.8763288067256065,2423.7189340044997,9,1,1,1,0.0
180528,0,0.044553143,39,0,0.150206507,13800.0,3,0,1,0,0.0
180529,0,0.035408849,45,0,0.287985576,6100.0,6,0,0,0,2.0
180530,1,0.8943934355210157,51,0,0.30338936050482923,2400.0,6,0,0,0,0.05837052084900707
180531,0,0.759312724,54,0,1995.0,0.61,11,0,2,0,1.0
180532,1,0.9008425036316557,39,0,0.7998183825640321,5000.0,5,0,2,0,1.0847326652378406
180533,0,0.9999999,43,0,50.0,0.67,1,0,0,0,0.0
180534,0,0.032309934,24,0,0.157480315,1650.0,7,0,0,0,0.0
180535,1,0.6091014362918465,57,0,0.23713402574577494,3456.354039531647,6,0,0,0,0.29399560759478616
180536,0,0.082207897,67,0,0.404836051,5458.0,16,0,2,0,0.0
180537,0,0.9999999,29,0,125.0,100.35,0,2,0,0,0.0
180538,1,0.7678282020708819,48,0,0.7048775025941547,3722.3035575568933,4,0,0,0,1.1392884886213313
180539,0,0.010033256,67,0,5.0,259.68,2,0,0,0,0.0
180540,0,0.297627345,61,0,294.0,0.03,2,0,0,0,0.0
180541,1,0.9716973116219345,60,2,0.1712878629147849,8000.0,4,0,0,0,0.0
180542,0,0.0,70,0,14.0,506.49,10,0,0,0,0.0
180543,0,0.742938667,51,0,0.517530251,3222.0,8,0,1,0,3.0
180544,1,0.8290372423891313,46,0,156.09069892770253,134.60974570252003,2,2,0,0,0.0
180545,0,0.169084761,76,0,0.027794441,5000.0,7,0,0,0,0.0
180546,0,0.19716371,33,0,0.314876391,6916.0,6,0,1,0,0.0
180547,1,1.563273073,62,2,0.034167971,3833.0,5,0,0,1,0.0
180548,0,0.0,64,1,0.446996466,7923.0,14,0,2,0,2.0
180549,1,1.027720973,42,2,0.260497001,3500.0,5,2,0,1,2.0
180550,1,0.36140207873295027,31,0,0.3205145742370116,7800.0,13,0,1,1,0.9194435449098856
180551,0,0.003535588,85,0,688.0,0.15,6,0,1,0,0.0
180552,0,0.010502648,67,0,484.0,0.4,4,0,1,0,0.0
180553,0,0.014833024,69,0,0.176487394,14000.0,7,0,1,0,0.0
180554,0,0.923076923,24,0,0.010795682,2500.0,1,0,0,0,0.0
180555,1,0.8509610077294485,51,1,0.5200084555527505,5565.70495266277,17,0,1,0,2.0
180556,0,0.025024014,44,0,0.397860714,8600.0,8,0,3,0,0.0
180557,1,1.0224613587051476,32,0,989.0087135301142,1.894338775379714,7,0,0,1,0.7478216174714638
180558,1,0.4214553644073139,64,0,0.6232133513847801,4827.11558568551,7,0,0,0,0.7051952285034047
180559,0,0.002719743,44,0,0.349470666,9067.0,14,0,2,0,0.0
180560,0,0.214889256,65,0,0.312365795,15833.0,4,0,3,0,0.0
180561,0,0.042382985,68,0,0.271654018,8300.0,8,0,3,0,1.0
180562,1,0.9999999,40,0,0.06562835780419363,1499.9883872911887,1,1,0,0,1.9883872911886864
180563,0,0.885409,57,0,0.215986709,5416.0,15,0,0,0,0.0
180564,1,0.7831868197100069,39,0,0.17923105138436668,2900.0,3,1,0,0,0.4616410754476541
180565,1,0.8054943775014771,47,1,0.35434089916089634,8973.519547308244,11,0,1,0,0.7793209623656994
180566,0,0.769780063,55,3,0.0527,9999.0,7,0,0,0,0.0
180567,0,0.170434827,38,0,0.4,6469.0,8,0,1,0,2.0
180568,1,0.844677059020007,42,0,0.3579269779075609,5000.0,4,0,0,1,3.559507391638882
180569,1,0.4787759191948821,57,0,0.31400506762156094,5250.0,12,0,0,0,0.0
180570,1,0.9589610373645656,54,2,0.45356841050904306,8000.0,9,0,1,0,0.0
180571,0,0.9999999,52,0,0.004398241,2500.0,0,1,0,0,1.0
180572,0,0.092900338,49,0,0.153359511,4583.0,3,0,0,0,0.0
180573,1,0.5806666907233096,57,1,0.45577604197559823,11802.462886624302,11,0,2,1,0.17903779189908398
180574,0,0.360542753,50,0,0.425614877,3333.0,8,0,0,0,2.0
180575,1,0.9943910256039281,41,2,0.8700719912684004,6000.0,13,0,1,0,0.4396970732286337
180576,1,0.9371637766875173,25,0,0.2600976254145964,1500.0,5,1,0,1,0.0
180577,1,0.28693029910838824,57,0,0.8150638524667616,5000.0,12,0,1,0,0.0
180578,1,0.8806109759778475,50,3,0.39937121279790677,8857.604545584689,12,0,1,0,2.691856066028724
180579,1,0.05093771582959092,50,0,0.42891929742665813,10200.0,14,0,1,0,1.9076053060288518
180580,0,0.0,38,0,0.153250189,5291.0,9,0,2,0,0.0
180581,1,0.8576299222720365,47,2,0.5214225744631023,6750.0,8,0,2,2,2.0
180582,1,0.8743329532848386,69,0,0.5369514093333845,2700.0,10,0,0,0,0.0
180583,1,0.8327027928160964,34,0,0.3500701100301362,9500.0,5,0,1,0,2.0
180584,1,0.9999999,31,1,0.020017597986916925,23926.992352824065,2,1,0,0,0.3079694112962613
180585,0,0.188226472,25,0,0.738562092,764.0,4,0,0,0,0.0
180586,1,0.5830796839540693,49,0,0.30352394399998683,7200.0,4,6,0,0,0.2901824448271917
180587,0,0.010682227,76,0,2145.0,0.12,14,0,2,0,0.0
180588,0,0.117479589,66,0,0.227781469,19566.0,4,0,2,0,1.0
180589,0,0.119377455,40,0,0.292341532,5000.0,8,0,2,0,1.0
180590,0,0.346666667,64,0,2375.0,0.31,9,0,2,0,0.0
180591,0,0.07803546,49,0,0.329205366,8720.0,4,0,1,0,1.0
180592,1,0.9775511128043379,38,0,0.30469272564314576,5506.553924183977,4,0,0,0,0.4256540306627764
180593,1,0.3626417637152791,66,2,0.32026939274572475,9996.373698957872,21,0,2,0,0.3626301042127592
180594,0,0.003779782,85,0,0.657967796,1800.0,13,0,2,0,0.0
180595,0,0.15610344,59,0,3314.0,0.09,13,0,1,0,1.0
180596,0,0.140517653,88,0,1.017423593,3500.0,15,1,2,0,0.0
180597,0,0.363245076,50,0,1.567186563,3333.0,20,0,2,0,2.0
180598,0,0.0,76,0,0.0,4237.383666666667,2,0,0,0,0.7598634268323681
180599,0,0.185978815,46,0,0.45903829,11229.0,11,0,2,0,0.0
180600,0,0.482319789,49,0,0.600221484,2708.0,5,0,1,0,0.0
180601,0,0.873887891,62,0,0.496080627,6250.0,13,0,2,0,0.0
180602,1,0.9999999,46,0,512.2998870528002,4.051332831345778,1,1,0,0,0.0
180603,1,1.0073712697462986,61,0,0.659293101199574,2308.401616301701,4,0,0,0,0.0
180604,1,0.17531103097549688,42,1,0.48357138987703463,9399.009103593387,11,0,2,0,1.0
180605,0,0.173664667,49,0,0.225411158,3100.0,6,0,0,0,0.0
180606,0,0.445866036,41,0,0.389248324,8500.0,12,0,1,0,0.0
180607,0,0.687057204,41,1,0.462123682,9200.0,7,0,2,0,3.0
180608,1,0.8577668526412927,50,2,0.36912600817917557,5251.862063053285,5,0,0,0,0.0
180609,1,0.6660828446832217,47,0,0.45421980718023125,10727.895047867674,9,0,1,0,1.7167845745791923
180610,0,0.793480828,34,0,0.259721727,2802.0,17,0,0,0,2.0
180611,1,0.29100875740101256,45,0,1122.1906215513034,4.174130133611572,4,1,0,0,0.09531077565166945
180612,0,0.9999999,67,0,0.457934194,4801.0,2,0,1,0,0.0
180613,0,0.572500463,54,0,0.432730241,7350.0,9,0,1,0,1.0
180614,0,0.705297455,58,0,2271.0,0.01,7,0,1,0,0.0
180615,1,0.39136775847984095,49,0,0.3150608467952434,5899.111688115566,26,0,0,0,1.0
180616,0,0.693267308,68,0,0.350946091,2800.0,4,0,1,0,1.0
180617,1,0.31287679523078027,51,0,0.3606886716349403,3879.342536476235,6,1,0,1,2.7314927047529336
180618,0,0.9999999,55,0,0.345133403,13417.0,7,0,2,0,1.0
180619,0,0.003701064,68,0,561.0,0.23,8,0,1,0,0.0
180620,0,0.547821442,48,0,7934.0,0.0,22,0,2,0,3.0
180621,1,1.025989067135113,30,3,0.16802338070392153,3000.0,9,2,0,1,0.0
180622,1,0.6713113833512402,42,1,0.3724770120982317,6833.0,9,2,0,0,1.0890051201956414
180623,0,0.104812048,31,0,77.0,0.32,4,0,0,0,0.0
180624,0,0.118879726,60,0,0.377785396,5833.0,8,0,1,0,0.0
180625,0,0.453059825,47,0,0.173019173,4328.0,7,0,0,0,1.0
180626,0,0.9999999,28,1,717.0,0.07,4,0,0,0,0.0
180627,0,0.085663398,68,0,0.341144308,5120.0,12,0,1,0,0.0
180628,0,0.018349083,26,0,444.0,0.22,7,0,0,0,0.0
180629,0,0.059483483,30,0,2049.0,0.27,11,0,1,0,0.0
180630,0,0.740416158,60,0,1.582633957,3097.0,10,0,1,0,0.0
180631,0,0.005308898,80,0,3.0,1259.03,6,0,0,0,0.0
180632,0,0.056153633,76,0,1406.0,0.05,14,0,1,0,0.0
180633,0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0
180634,1,0.9999999,38,0,0.11690622714877343,2500.0,1,0,0,0,0.7584608309811622
180635,1,0.3017881926152746,31,0,0.5248063209278515,4500.0,15,0,0,0,0.0
180636,1,0.9895425028535677,38,0,0.40834795238184873,1914.8857564476211,3,0,0,0,2.2530732707488785
180637,1,0.9765555840222919,54,0,1.1464022889383991,800.9552372221359,3,0,0,1,0.9552372221358905
180638,0,0.695581097,60,0,0.553206685,7000.0,13,0,2,0,2.0
180639,0,0.980910248,65,0,0.683165292,3272.0,5,0,1,0,0.0
180640,1,1.0042988165370161,34,1,0.17364823120365164,5400.0,5,3,0,2,0.0
180641,0,0.297226319,44,0,0.033685651,13150.0,7,0,0,0,1.0
180642,1,0.9217791554563601,53,0,0.3195014768742476,7916.0,4,0,0,1,0.0
