,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
59686,0.6992379291695833,47,0,0.05042236597578999,8333.0,2,0,0,0,0.0,1
59687,0.387109524,50,0,0.720519194,3620.0,12,0,1,0,2.0,0
59688,0.07272073573787674,38,0,0.09368342101783356,6400.0,4,0,0,0,1.1812728216296815,1
59689,0.0,47,0,1028.0,0.41,8,0,1,0,0.0,0
59690,0.17589227086469716,54,1,0.32331736727420624,8500.0,14,0,1,0,0.8131983264673386,1
59691,0.8368806928113309,51,0,0.151753434167684,4000.0,4,0,0,1,1.2022697940916753,1
59692,0.016431988,46,0,0.004555809,3950.0,2,0,0,1,0.0,0
59693,0.9231454607860545,53,0,173.0,23.62508856378875,2,0,0,0,0.0,1
59694,0.15099438036139995,56,2,0.039353891734689284,240787.91828564845,16,0,4,0,0.0,1
59695,0.012611988,46,0,0.275373634,8965.0,8,0,1,0,1.0,0
59696,0.0008973663081189988,54,0,0.21777312262371187,9200.0,10,0,1,0,0.7174902253995712,1
59697,0.645078837,49,0,0.644500873,6300.0,15,0,1,0,2.0,0
59698,1.0828218915580585,24,1,685.1300871218776,0.09597565341408211,3,1,0,0,0.46747821953059654,1
59699,0.095836167,72,0,0.073307035,6083.0,5,0,1,0,0.0,0
59700,0.274945011,33,0,0.089555414,4700.0,3,0,0,0,1.0,0
59701,0.17867356999897957,64,2,0.6117035851008715,19351.787247538534,32,0,9,0,0.03532288722719468,1
59702,0.065899224,51,0,0.475077559,9669.0,5,0,2,0,1.0,0
59703,0.618494848,42,1,0.339507118,6532.0,8,0,1,0,4.0,0
59704,0.1509480670949372,53,2,1.585977914708707,2500.0,10,0,0,0,0.041216995319293126,1
59705,0.068171264,45,0,3376.0,0.06,18,0,1,0,0.0,0
59706,0.9513081358459797,33,1,2349.6119482302806,0.14891452192285481,8,0,1,2,2.2170956154290353,1
59707,0.081897369,52,0,0.149024913,8870.0,21,0,0,0,2.0,0
59708,0.6470056030142433,72,0,1705.19318937113,0.3420908970061917,8,0,0,0,0.0,1
59709,0.8763450446722487,26,0,0.2583562984410485,2240.0,11,0,0,0,0.17683818294792153,1
59710,0.024543884,53,0,2489.0,0.02,11,0,1,0,0.0,0
59711,0.012332306,60,0,0.216178843,8677.0,3,0,1,0,0.0,0
59712,0.137819296,70,0,2261.0,0.14,9,0,2,0,1.0,0
59713,0.051759172,38,0,0.739010071,20950.0,19,0,10,0,3.0,0
59714,0.8407099649542298,45,0,2991.1029011925143,0.17068789669022413,9,0,1,0,0.0,1
59715,0.318692045,41,0,0.460316043,11200.0,15,0,4,0,3.0,0
59716,0.9999999,28,0,1759.0,0.0,4,0,1,0,0.0,0
59717,0.9568266834900724,41,1,0.6831891221768184,3766.6929928120744,4,2,1,1,2.0,1
59718,0.813940009,67,0,1932.0,0.39,12,0,3,0,0.0,1
59719,0.213770128,23,0,0.145941623,2500.0,3,0,0,0,1.0,0
59720,0.48708088733358623,32,2,0.3773812611991595,2700.022309794237,9,1,0,2,0.0,1
59721,0.8529832119230372,61,0,2169.011681006259,0.18814017207510697,9,0,2,0,0.15019749147752384,1
59722,0.44715023820145,47,2,0.5334759084990168,9987.178244426701,14,0,2,0,2.013711109746207,1
59723,0.018561485,41,0,0.812325256,8583.0,9,0,2,0,3.0,0
59724,0.9401972115454653,31,0,0.46061885550575515,1200.0,3,0,0,0,0.37828438912305407,1
59725,0.9907278736510171,42,0,0.21868789097100333,1200.0,4,0,0,1,0.3389257052983963,1
59726,1.0085545697926552,56,0,0.4856151015378954,5416.0,9,0,1,0,1.6499762461090286,1
59727,0.158624341,52,0,0.800594434,3700.0,19,0,1,0,2.0,0
59728,0.9999999,27,0,0.07409214518200509,2668.7900680442526,2,2,0,0,2.0,1
59729,0.7984762432066037,54,1,0.29244640625091106,3400.0,5,0,0,0,1.0,1
59730,0.05937789849714441,57,0,0.24352011910904728,2166.0,4,0,0,0,0.0,1
59731,0.251826783,38,0,0.36443926,6000.0,5,0,2,0,0.0,0
59732,0.130236248,58,0,2023.0,0.57,23,0,2,0,0.0,0
59733,0.578976725421166,43,0,0.698359475767731,10654.81403426054,20,0,3,0,4.0,1
59734,0.8089361965600357,61,3,0.38893520287098104,7988.94193488924,8,1,1,0,0.0,1
59735,0.412559471140133,50,0,0.13293145825869365,6250.0,3,0,0,1,1.133902725268896,1
59736,1.0357866512178515,67,1,621.6681025246579,3.374193626549436,6,0,0,0,0.0,1
59737,0.00998776,78,0,0.001599573,3750.0,2,0,0,0,0.0,0
59738,0.5786467223544189,31,1,0.2409353385548189,3400.0,4,0,0,0,0.40565383519680387,1
59739,0.5961378488535634,44,0,0.6443440938618712,4470.0410312946615,7,0,1,0,0.0,1
59740,1.0521044925285572,35,0,0.05896571234647291,5517.40831952953,2,0,0,0,1.0,1
59741,1.0222682205074318,50,3,0.6162595552343663,3600.0,10,0,1,1,0.0,1
59742,0.4045434903167431,51,0,0.37416340260838366,1750.304627690706,9,0,0,0,0.8476861546470469,1
59743,0.3991396524413228,47,4,0.25521813739292765,7166.0,5,0,1,0,1.147827309082667,1
59744,0.833895763,54,2,0.355233626,4900.0,6,0,1,1,0.0,0
59745,0.7231421011507337,56,1,0.6439720256859999,6800.0,10,0,1,1,1.6166093242927622,1
59746,0.36601538666924327,60,0,1.3495276960082125,2200.0,16,0,0,0,0.0,1
59747,0.24160386546102092,70,0,0.5689508000365668,3800.0,11,0,1,0,0.24923509489081197,1
59748,0.016092649,66,0,0.005200208,3845.0,2,0,0,0,0.0,0
59749,0.033775138,70,0,0.415841584,5150.0,8,0,2,0,0.0,0
59750,0.462576449,50,1,0.372732592,3417.0,6,0,2,0,2.0,0
59751,0.538626025,37,0,0.379023018,9600.0,9,0,2,0,0.0,0
59752,0.4526270633839551,60,0,0.3123611592009964,5133.0,8,1,0,0,0.3393191292927714,1
59753,0.7966592237747627,38,0,0.284805648841059,8840.508346757551,13,0,0,0,2.441667456326602,1
59754,0.007440255,41,0,0.109648392,6000.0,5,0,0,1,0.0,0
59755,0.129788434,53,0,4822.0,0.03,6,0,2,0,0.0,0
59756,0.582121421,59,0,0.941096264,3666.0,17,0,1,0,0.0,0
59757,0.043915311,82,0,0.008265565,7500.0,7,0,0,1,1.0,0
59758,1.0892657860337722,40,0,0.1233567234171275,3883.9827122040197,5,0,0,0,3.5930848816078362,1
59759,0.0,64,0,0.26239297,8875.0,8,0,2,0,2.0,0
59760,0.13765630327780867,47,0,0.1881957062967319,10257.839728713258,9,0,2,0,2.8800387552488296,1
59761,0.380055863,40,0,0.333462771,10300.0,15,0,2,0,1.0,1
59762,0.02805554,67,0,2938.0,0.05,5,0,1,0,0.0,0
59763,0.14510301523429633,51,0,1.14499217922832,3699.09402494676,13,0,1,0,0.7735062366900002,1
59764,0.6287145229278122,51,0,0.3516262074581132,20000.0,7,0,1,1,0.8037763438296445,1
59765,0.466114264010426,49,1,0.5976426287549896,5300.0,10,0,1,0,2.971548458206587,1
59766,0.970514711,51,3,0.164798546,3300.0,7,1,0,0,0.0,1
59767,0.997244033109627,51,1,0.5563940510860734,24018.19425912142,13,0,4,0,0.18194259121419942,1
59768,0.29530753374445284,62,0,0.6105325182354301,6500.0,18,0,1,0,0.45528609661149044,1
59769,0.009216991,66,0,1096.0,0.24,6,0,1,0,1.0,0
59770,0.7945215554477318,41,2,1.2184530497123114,1163.9970447091637,10,0,0,1,1.3997044709163746,1
59771,0.2954190130853691,45,1,0.3094790970034742,11085.17603687255,15,0,2,0,1.564792625489876,1
59772,0.0,62,0,2619.0,0.25,6,0,3,0,0.0,0
59773,0.6747076027530912,35,0,2428.849897153549,0.011589506639304664,16,0,0,0,2.7682098672139066,1
59774,0.6563148306189605,56,0,0.3654014676443798,11128.425869088029,15,0,1,0,0.17490343466355662,1
59775,0.017557389,68,0,1018.0,0.07,7,0,1,0,0.0,0
59776,0.054852498,90,0,0.006746692,11412.0,6,0,0,0,0.0,0
59777,0.02640667,52,0,0.165871393,4400.0,21,0,1,0,0.0,0
59778,0.113321304,70,2,0.37966866,10200.0,16,0,2,0,0.0,0
59779,0.004872747,65,0,0.103175475,9100.0,16,0,2,0,0.0,0
59780,0.594712198771586,42,0,0.335671385348442,20838.028674441295,10,0,3,0,0.15010968481474096,1
59781,1.0006104484992522,38,1,0.9953601924223907,1000.0,2,0,0,0,1.0,1
59782,0.827381813,46,1,0.26123672,7341.0,13,0,0,0,0.0,0
59783,0.025979062,49,0,0.178901758,12000.0,11,0,2,0,3.0,0
59784,0.989802422,39,0,1.122047923,5800.0,11,0,2,0,3.0,1
59785,0.011827274,57,0,0.144700461,1084.0,5,0,0,0,0.0,0
59786,0.0,28,0,0.10974192,4300.0,4,0,0,0,0.0,0
59787,1.360426382,46,1,0.579727633,5800.0,8,0,1,0,2.0,0
59788,0.10605652810875259,81,0,0.4412273405391253,6106.581305899257,15,0,3,0,0.5299067214816487,1
59789,0.45372581744142143,80,0,0.3641736758541218,2500.0,8,0,0,0,0.0,1
59790,0.9067067902937118,42,2,0.7694135602816454,3000.0,2,0,1,0,2.802437089250613,1
59791,637.1785961524268,35,1,0.5136677387554816,5510.206878382375,10,1,0,2,0.78514449095197,1
59792,0.9673168858095191,42,0,684.7220669715455,1.5078075172735685,2,0,0,0,0.0,1
59793,0.698565194,38,0,0.406850192,3123.0,9,0,0,0,3.0,0
59794,0.991140524,41,2,0.807936989,3300.0,8,0,2,0,2.0,1
59795,0.8494142365881838,48,0,0.5346107353307643,6000.0,12,0,1,0,0.8902906693988947,1
59796,0.8204064803837857,65,0,1891.4675014049765,0.10838998314028264,8,0,0,0,0.0,1
59797,0.00706651,57,0,566.0,0.0,5,0,1,0,0.0,0
59798,1.111107511180096,26,0,101.77723475153682,4.3978700922387395,1,0,0,0,0.0,1
59799,0.16223700691155551,43,0,0.4267869591400347,9700.066105532062,13,0,2,0,0.01652638301556464,1
59800,1.0543802897712355,35,1,582.1509600888323,188.19624680346774,3,0,0,0,2.9735893570219525,1
59801,0.0,39,0,0.391220238,6719.0,7,0,2,0,3.0,0
59802,0.7886194977575236,43,1,0.5864774736215848,10916.0,16,0,3,0,3.9381091574792126,1
59803,0.134853932,39,0,0.152930675,3360.0,4,0,0,0,2.0,0
59804,0.0,48,0,0.803499327,5200.0,9,0,4,0,0.0,0
59805,0.593126378407214,48,1,0.09983464464582095,13176.10946369529,5,0,0,1,1.7706624614422952,1
59806,0.079160023,62,0,0.414195268,3000.0,14,0,0,0,3.0,0
59807,0.6669063245198572,39,2,0.21923349764633338,6800.0,9,0,0,0,2.69378372455083,1
59808,1.0622158841293077,23,0,0.05433431766634915,1868.1803855892824,2,0,0,0,0.0,1
59809,0.192314402,43,1,0.067701515,5346.0,10,0,0,0,1.0,0
59810,0.350188783,54,0,0.493688289,8000.0,18,0,1,0,2.0,0
59811,0.8945444026248361,51,2,0.45772828754537476,6400.0,8,0,1,0,0.0,1
59812,0.806043102,63,0,2693.0,0.03,9,0,1,0,0.0,0
59813,0.6696863968332096,70,0,0.7995881404031315,7600.0,8,0,2,0,2.0,1
59814,0.052907265,68,0,6783.0,0.0,14,0,2,0,0.0,0
59815,0.46034331766370173,65,1,0.46568926184090453,3301.3319097423328,5,0,1,0,3.3361805153343465,1
59816,0.9970591897020936,49,0,0.38512743009253464,2271.7193383567696,3,2,0,0,0.34386767135388463,1
59817,1.250996016,33,0,0.376415723,1500.0,2,2,0,0,2.0,1
59818,0.7257201510704402,47,0,0.22163511731339236,5573.087797324177,2,1,0,0,1.9561013379114864,1
59819,0.9999999,38,1,142.4359405857619,105.56388838286944,1,2,0,0,0.0,1
59820,0.18320315,71,0,0.217518832,15000.0,14,0,2,0,1.0,0
59821,0.9999999,29,0,0.004104354464143274,4000.0,0,0,0,0,3.686278246133426,1
59822,0.124008663,54,0,0.24475426,7100.0,22,0,1,0,1.0,0
59823,0.99605367,45,0,0.24306642,7030.0,7,0,1,0,0.0,1
59824,1.0984550163129068,40,0,0.1656767393832679,2780.5786897128555,8,0,0,0,1.0,1
59825,0.494396067,42,1,0.283905365,3000.0,9,0,0,0,2.0,0
59826,0.022667511,91,0,0.004254254,7991.0,9,0,0,0,0.0,0
59827,0.726879604191385,33,1,0.5073163301113205,5600.0,8,1,1,1,3.0,1
59828,0.421695056,38,0,0.806548363,4000.0,4,0,1,0,2.0,0
59829,0.6892654000696966,41,0,0.8367248847890204,5000.0,14,0,1,0,3.173147518746599,1
59830,0.004699883,61,0,1373.0,0.09,13,0,1,0,0.0,0
59831,0.38111614676246586,48,0,7729.655535994493,0.23886722746920896,12,0,3,0,0.0,1
59832,0.011199253,77,0,662.0,0.25,2,0,1,0,0.7598634268323681,0
59833,0.9999999,32,0,0.156173743,2048.0,1,0,0,0,2.0,1
59834,0.9999999,50,0,2701.0,0.06,1,0,1,0,0.0,0
59835,0.790473593,46,1,0.198636423,7626.0,7,0,0,0,3.0,0
59836,0.2806509089164022,32,1,0.2729854066467993,3388.0354434411297,2,0,0,0,0.2806509369814959,1
59837,0.052035707,46,2,0.839395873,4700.0,5,0,2,1,2.0,1
59838,0.406774135257497,33,0,0.4547968094314114,3356.4148094425723,8,0,1,0,1.3585190557427889,1
59839,1.088923107424059,38,1,1918.4062844647406,0.2737486214103734,11,0,0,1,1.5562293211556013,1
59840,0.22403275497081207,50,0,0.4979922675074622,4749.360982545008,8,0,1,1,1.2780349099848909,1
59841,0.9999999,54,0,0.073403129,8500.0,1,3,0,0,3.0,1
59842,0.8173206589851821,61,3,0.25078742600948883,23253.01109332124,16,0,2,0,1.0,1
59843,0.332530235,78,0,0.728310502,7007.0,8,0,1,0,0.0,0
59844,0.9999999,53,0,0.472260341,5100.0,5,0,1,1,2.0,0
59845,0.4251565777438945,40,0,0.29146271109296,6453.199738271093,10,0,0,0,0.31424832444192186,1
59846,0.30736098165064635,67,0,0.38851122199979543,3426.4055408715403,9,0,0,0,0.0,1
59847,0.9589787409604569,35,1,0.29389460064882855,2308.0,9,0,0,0,1.0,1
59848,0.042655924,61,0,1481.0,0.22,7,0,1,0,0.0,0
59849,0.083224917,71,0,693.0,0.09,14,0,0,0,0.0,0
59850,0.239958628,54,2,0.029987505,2400.0,3,0,0,0,1.0,0
59851,0.765865852,71,0,0.053208642,3100.0,2,0,0,0,0.0,0
59852,0.957007165,47,2,0.911681386,6000.0,12,0,3,0,1.0,0
59853,1.5343790357301283,71,1,0.401397502519758,3600.0,6,4,1,1,0.25746834870207924,1
59854,0.049596032,37,0,0.096306685,6416.0,4,0,0,0,0.0,0
59855,0.650241484,60,0,0.692355759,4800.0,12,0,1,0,1.0,0
59856,0.8520026616770136,55,0,0.3219402788056668,8299.186341015267,14,1,0,0,2.372682030535321,1
59857,0.208754104,69,1,0.337115714,7578.0,20,1,1,0,1.0,0
59858,0.8177206908385166,51,3,0.36803816057576366,13038.328795270903,18,0,1,0,4.0,1
59859,0.005162671,72,1,3055.0,0.3,7,0,2,0,0.0,0
59860,0.7488008125842341,43,0,0.2770957182784584,7063.466244033063,9,0,0,0,0.2932488066126302,1
59861,1.390565868677192,27,1,469.38645444925635,0.10168127330446208,3,1,0,0,0.27729088985126416,1
59862,0.599084448,69,1,0.322408265,2806.0,12,0,1,0,0.0,0
59863,0.081219394,55,0,0.222287794,10166.0,12,0,1,0,0.0,0
59864,0.0,57,0,0.0,7949.425,5,0,0,0,1.0,0
59865,0.029246344,48,0,1193.0,0.0,8,0,1,0,0.0,0
59866,0.120152268,68,1,0.543491302,5000.0,16,0,2,0,0.0,0
59867,0.9999999,77,0,0.0,3717.0,0,0,0,0,0.0,0
59868,0.7733639055832846,68,0,0.20373240800167786,5500.0,15,2,1,0,0.0,1
59869,0.021918454,39,0,0.591040896,10000.0,12,0,4,0,2.0,0
59870,0.282490749,56,0,5274.0,0.0,16,0,2,0,2.0,0
59871,0.183683541,53,0,0.158856076,15000.0,8,0,1,0,2.0,0
59872,1.0204233153393278,29,3,0.33277324452332147,2600.0,5,4,0,0,0.6772877846790379,1
59873,0.6111467299323114,31,0,781.1305335750865,0.2614491107081893,6,0,0,1,0.4275444645905354,1
59874,0.032146777,51,0,0.202917304,8500.0,11,0,1,0,2.0,0
59875,0.259438991,40,0,0.163156775,4700.0,4,0,0,0,2.0,0
59876,1.0008696250622588,41,2,0.5726334114068539,6924.489443330045,7,2,3,1,0.4894433300454646,1
59877,0.9999999,27,0,0.009623797,8000.0,7,0,0,0,0.0,0
59878,0.92656200116001,50,0,0.18258215982075413,4500.0,3,0,0,0,2.3228072424875426,1
59879,1.3589562184008372,29,1,0.11058819577586977,2583.9220442007695,4,0,0,0,1.0,1
59880,0.449882122,70,0,2117.0,0.2,12,0,1,0,1.0,0
59881,0.30925376607200933,59,1,0.32415194457595053,5279.63813713262,9,0,0,0,1.4802661239114345,1
59882,0.33423810903911955,46,0,1058.7488743917813,0.47263132095884686,10,0,1,0,1.0694322674845922,1
59883,0.6096424454696805,42,0,0.5881911640384945,5000.0,15,0,0,0,1.4400795676722498,1
59884,0.14074108102280944,53,0,1.0165219529668708,4000.0,10,0,1,0,1.4316951342181834,1
59885,0.048851418,53,0,0.030663746,10500.0,11,0,0,1,0.0,1
59886,0.001295756,61,0,0.119511888,7948.0,5,0,1,0,1.0,0
59887,0.018167008,49,0,0.126557377,9149.0,6,0,2,0,0.0,0
59888,0.7477084238614189,40,1,0.24757688157261515,5163.955925772555,9,0,0,0,0.7665278352920151,1
59889,0.379075022257354,45,1,0.4148585086162042,2427.3294613598664,9,1,0,0,0.6647306799331162,1
59890,0.8833276586183595,38,1,0.21542294357893138,3200.0,3,0,0,0,0.2716679157298869,1
59891,0.081169205,48,0,1.470764618,2000.0,19,0,2,0,1.0,0
59892,0.24505202183789987,54,2,2958.450520463431,0.14284635675598267,5,0,1,0,0.0,1
59893,0.9999999,52,1,0.22227032220784543,1600.0,1,3,0,0,0.0,1
59894,0.7573870858462496,47,1,0.22222460259957788,8647.611440394154,11,2,0,0,0.7961865352822521,1
59895,0.9999999,63,0,0.925087429,5432.0,4,0,2,0,0.0,0
59896,0.9654332011048405,42,1,1700.8446383305052,0.05155361669494806,3,3,1,1,0.0,1
59897,0.46420995804073184,46,0,3283.793733250753,0.012946667846386956,8,0,1,0,0.7374727755574445,1
59898,0.381715457,66,0,0.592945058,7880.0,6,0,3,0,0.0,0
59899,0.13535681439697217,49,0,0.6200118996818433,6207.663438192002,11,0,2,0,1.0,1
59900,0.17716692501411369,62,0,2199.275899954222,0.12,7,0,2,0,0.0,1
59901,0.8444123598011645,38,0,0.37358355993195447,6249.394097200097,5,0,1,0,0.0,1
59902,0.501007388,34,1,0.099955772,2260.0,4,0,0,1,0.0,0
59903,1.0350086603468407,23,0,0.18447272826945355,1500.0,1,0,0,0,0.0,1
59904,0.0,36,0,0.194634909,8312.0,10,0,1,0,0.0,0
59905,0.8376943667197712,50,0,0.5823776459418284,6374.749872080815,19,0,1,0,1.1406329949490612,1
59906,0.341131774,52,0,0.50209958,3333.0,9,0,2,0,1.0,0
59907,0.109995849,53,0,0.422697163,8000.0,7,0,2,0,1.0,0
59908,0.950012497,23,1,0.137637028,820.0,4,0,0,0,0.0,0
59909,0.564434815,29,0,6303.0,92.2,10,0,3,0,0.0,1
59910,0.487356985,38,1,0.212357528,3333.0,5,0,0,1,3.0,0
59911,0.644072685,49,0,0.220924652,6250.0,9,0,2,0,3.0,0
59912,0.168785839,43,0,0.488111206,8200.0,11,0,2,0,0.0,0
59913,0.004424723,70,0,0.00199981,10500.0,17,0,0,0,0.0,0
59914,0.9999999,33,1,0.638233054,2625.0,2,3,1,1,1.0,1
59915,0.541384532,32,0,0.363324764,3500.0,5,0,1,0,0.0,0
59916,0.047152931,24,0,0.002471013,5260.0,2,0,0,0,0.0,0
59917,0.029910845,66,0,0.081178376,16666.0,6,0,1,0,1.0,0
59918,0.9999999,54,0,0.34277847361121894,2763.2533090613088,2,0,0,0,0.0,1
59919,0.5972375283617044,37,0,0.224469278720553,5000.0,9,0,0,0,1.069058460518733,1
59920,0.164285161,54,3,0.546739055,14366.0,14,0,1,0,4.0,1
59921,0.9517399736172826,38,0,827.4399049243226,3.556707776592972,3,1,0,0,0.0,1
59922,0.9408060527944083,46,1,1193.132628698819,0.38469485204724224,7,0,0,0,0.5734742602362111,1
59923,0.4205849207439283,28,0,724.3921450544334,0.14537280880246603,4,0,0,0,0.0,1
59924,0.10345112097630094,50,0,0.8606935940113617,8583.0,10,0,2,0,3.827301369060801,1
59925,0.6979046661166606,57,0,0.038792977292179606,3970.9585744681567,6,0,0,0,0.5207127659217431,1
59926,0.6006999753487408,68,0,0.5879557948134626,16163.638698468145,9,0,3,0,0.0,1
59927,0.8783719762893953,55,2,0.510275818949097,8000.0,10,0,2,0,0.0,1
59928,0.696541602,57,0,3854.0,0.0,13,0,2,0,0.0,0
59929,0.41564616,36,0,0.479904019,3333.0,8,0,1,0,0.0,0
59930,0.74152154,38,0,1927.0,0.01,2,0,1,0,0.0,0
59931,0.9000367406880173,49,0,161.94068382540817,20.58533154173162,1,0,0,0,0.0,1
59932,0.063767541,48,0,115.0,0.26,9,0,0,0,0.7598634268323681,0
59933,0.10236734,57,0,0.095879556,8833.0,6,0,1,0,1.0,0
59934,0.9248675434427531,44,1,4191.363736663459,0.2512087778846892,6,0,1,0,2.424175557693784,1
59935,0.217267084,48,0,3843.0,0.01,13,0,1,0,0.0,0
59936,0.7021524679000016,50,0,0.485869553574289,6493.16048087529,6,0,1,1,0.4801068611755892,1
59937,0.011478883398810147,53,0,0.4133481171929859,5050.0,16,0,1,0,1.0313047081929556,1
59938,0.117441279,40,0,0.336665834,4000.0,5,2,1,0,0.0,0
59939,0.1394877,68,0,0.268910363,3000.0,6,0,0,0,0.0,0
59940,0.8872430323041229,42,3,0.9659362480796269,3050.510252034423,5,2,1,0,0.4897479655767677,1
59941,0.8809290795614515,28,0,0.2664979210065795,6000.0,11,0,0,1,0.0,1
59942,0.9999999,45,0,0.278144371,5000.0,6,0,1,0,2.0,0
59943,0.6711012877596639,82,0,0.719232890184073,1160.9680789979593,2,1,0,0,0.0,1
59944,1.254733913155191,45,0,0.8346086263588662,2410.643602120139,12,1,1,0,0.6436021201390378,1
59945,0.6206767715342673,70,1,423.0,0.40963454029772833,5,0,0,0,0.0,1
59946,0.014207702,74,0,751.0,0.04,11,0,0,0,0.0,0
59947,0.125207741,36,0,0.268673133,10000.0,15,0,2,0,3.0,0
59948,1.0401494321559257,46,0,1.0795948712123307,5416.0,5,0,1,0,0.9678282250502475,1
59949,0.219614417,40,0,0.33754784,14631.0,10,0,2,0,0.0,0
59950,0.0,47,0,0.184965256,7914.0,5,0,1,0,0.0,0
59951,0.420439937232548,47,2,0.5597630750456688,3768.9732887091695,8,0,1,0,2.49554811819491,1
59952,0.7559357020302384,36,0,0.19629310753996868,3305.836526248517,7,0,0,0,1.729565781064648,1
59953,0.446755711,27,0,0.233647529,3500.0,6,0,0,0,0.0,0
59954,0.7576212617185154,37,2,0.7105507096518063,5400.0,11,0,1,0,2.8179920353085226,1
59955,0.5488736835123249,53,0,0.5024027536598892,6200.0,9,1,1,0,1.0,1
59956,0.9657186436968992,47,0,1251.766248386743,0.048164184309563686,3,0,0,1,0.0,1
59957,0.0,84,0,0.008715596,2179.0,2,0,0,0,0.0,0
59958,0.086287287,46,0,0.012102078,3800.0,6,0,0,0,0.0,0
59959,1.0200168993496206,42,1,0.2797283320274544,8045.837317670011,6,1,0,2,1.0,1
59960,0.416521511188017,49,0,0.21349580347556887,5133.0,10,1,0,0,1.9246302597443525,1
59961,0.36144207618165203,52,1,0.19961223697338215,7500.0,9,0,0,0,0.6704098244875196,1
59962,0.3537917270978565,47,0,0.30344991643355596,19063.242782677295,13,0,2,0,2.619019381462084,1
59963,0.57283995,36,1,0.470005999,6667.0,10,0,2,0,0.0,0
59964,0.56494634,60,2,0.366133729,18200.0,15,0,2,1,2.0,0
59965,0.010552862,45,0,0.086674195,7083.0,25,0,1,0,1.0,0
59966,0.074940275,67,1,0.175074032,19585.0,18,0,1,0,1.0,0
59967,0.5186007859686591,47,0,0.27729616785818967,5200.0,9,0,0,0,0.0,1
59968,0.37800397436725564,45,0,0.1531994039016017,3528.1070434098824,8,0,0,0,1.1070434098825692,1
59969,0.015738788,52,0,0.321369055,7800.0,6,0,2,0,1.0,0
59970,0.2867744778665279,35,1,0.591036247605526,1600.0,9,1,0,0,1.4463576816774353,1
59971,0.621404765,61,0,1984.0,0.05,2,0,1,0,0.0,0
59972,0.5747482826004232,44,1,3973.6628438211433,0.3747868367287327,14,1,1,0,0.0,1
59973,0.6831366617362915,31,0,937.1332870606265,0.37613536933243563,5,0,0,0,0.0,1
59974,0.9999999,71,0,0.0,2501.0,0,1,0,0,0.0,0
59975,0.143492873,66,0,0.173016074,7900.0,15,0,1,0,0.0,0
59976,0.9999999,46,0,0.0,2916.0,0,0,0,0,0.0,1
59977,0.846889814,68,0,0.528294648,5212.0,17,0,0,0,1.0,0
59978,0.487529213,46,0,0.115787604,5630.0,10,0,0,0,0.0,0
59979,0.280452072,39,0,0.255119531,11084.0,5,0,1,0,3.0,0
59980,0.5264115588285114,43,0,0.4995172556987635,3622.6065474059346,8,0,0,0,3.3032737029673473,1
59981,0.184182617,73,0,0.355906118,5197.0,6,0,1,0,0.0,0
59982,0.081968177,78,1,82.0,0.19,6,0,0,0,0.0,0
59983,0.4385591084847661,58,1,0.4011058419801272,6800.0,9,0,3,0,0.26811368858530593,1
59984,0.691582698,56,0,0.261814284,10262.0,8,0,1,0,2.0,0
59985,0.03902073222307011,86,0,0.03114325605865157,5000.0,8,0,0,0,0.7201460400539873,1
59986,0.529911681,76,1,0.934579439,427.0,7,1,0,0,0.0,0
59987,0.8515273522664862,40,0,0.9416345651836847,4100.0,13,2,1,2,1.2021312487559075,1
59988,0.128588531,55,2,0.48487878,4000.0,15,0,1,0,0.0,0
59989,0.6753434844985424,40,0,0.34822782441995676,12158.688660773985,16,0,2,0,2.034593247335046,1
59990,0.003099845,78,0,24.0,577.26,2,0,0,0,0.7598634268323681,0
59991,0.135652174,41,0,0.025738799,3146.0,2,0,0,0,3.0,0
59992,0.6618602060248008,42,0,0.5677214293295265,2000.0,10,0,1,0,1.6914938779108006,1
59993,0.174226834,43,0,0.530065269,7200.0,7,0,2,0,2.0,0
59994,0.308671504,50,1,0.452192067,4789.0,11,0,2,0,6.0,0
59995,0.374608875,43,1,0.425777005,4600.0,12,0,0,0,0.0,0
59996,0.001160697,79,0,0.000612182,3266.0,6,0,0,0,0.0,0
59997,0.7168983690008607,47,3,0.4478159908150366,5700.0,13,0,1,0,2.2354766370975816,1
59998,0.6236289401008333,58,0,0.3000015817972407,30067.043821364863,18,0,4,0,1.0,1
59999,0.023987977,57,0,0.307795519,7452.0,5,0,1,0,0.0,0
60000,0.996364371,35,0,147.0,0.33,2,0,0,0,0.0,0
60001,0.24601722599683318,51,0,0.5630512228201681,6583.0,10,0,2,0,0.12272961962363649,1
60002,0.230203297,64,0,0.652724546,6000.0,8,0,1,0,0.0,0
60003,0.0,72,0,0.0,4983.46875,5,0,0,0,0.0,0
60004,1.704590818,67,0,94.0,133.1,2,2,0,2,0.7598634268323681,1
60005,0.9999999,24,0,384.02221895247845,0.012133313714870773,2,1,0,0,0.0,1
60006,0.0,34,0,0.063569158,28000.0,7,0,1,0,0.0,0
60007,0.7624665191864161,47,1,0.47415590625849435,7300.0,13,0,0,0,0.7090033500652825,1
60008,0.542812768,47,0,0.706597613,4440.0,10,0,1,0,3.0,1
